Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
09/10/2017,CHEV,4D,,WHI,Y714658,IL,10300 S. Doty,(773) 568-8495,2831158
09/10/2017,CADI,LL,,BLK,DHW9191,MI,10300 S. Doty,(773) 568-8495,2831156
07/07/2017,HOND,VN,,WHI,Z591217,IL,10300 S. Doty,(773) 568-8495,2826053
09/11/2017,HOND,4D,,WHI,Z525348,IL,701 N. Sacramento,(773) 265-7605,6896812
07/07/2017,KIA,LL,,BLK,Y871631,IL,10300 S. Doty,(773) 568-8495,2826055
09/12/2017,HOND,4D,,RED,AJ42552,IL,400 E. Lower Wacker,(312) 744-7550,973351
09/12/2017,ACUR,LL,,GRY,E489915,IL,400 E. Lower Wacker,(312) 744-7550,973352
07/07/2017,JEEP,LL,TK,WHI,Q498774,IL,10300 S. Doty,(773) 568-8495,2826057
09/08/2017,CHRY,SW,,BLK,KZEBDD,IL,701 N. Sacramento,(773) 265-7605,6896396
09/12/2017,CHEV,LL,,BLK,69644Z,IL,400 E. Lower Wacker,(312) 744-7550,973353
07/07/2017,LINC,4D,,SIL,S239417,IL,10300 S. Doty,(773) 568-8495,2826064
06/30/2017,ZCZY,MC,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6890348
07/08/2017,CHEV,4D,,GLD,AG55112,IL,10300 S. Doty,(773) 568-8495,2826120
07/08/2017,TOYT,4D,,GRY,521T252,IL,701 N. Sacramento,(773) 265-7605,6891039
07/09/2017,FORD,CB,,WHI,AD73423,AZ,701 N. Sacramento,(773) 265-7605,6891084
09/09/2017,FORD,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6896538
08/10/2017,CHEV,4D,,BLK,156T743,IL,701 N. Sacramento,(773) 265-7605,6893953
09/09/2017,SAA,4D,,GRY,PKR464,IL,701 N. Sacramento,(773) 265-7605,6896542
09/09/2017,MITS,LL,,BLK,278MJG,IN,10300 S. Doty,(773) 568-8495,2831090
07/07/2017,TOYT,4D,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1536128
09/09/2017,MITS,4D,,RED,AG73752,IL,10300 S. Doty,(773) 568-8495,2831092
09/09/2017,CHEV,4D,,WHI,Z840864,IL,10300 S. Doty,(773) 568-8495,2831091
09/09/2017,DODG,LL,,BLU,H970899,IL,701 N. Sacramento,(773) 265-7605,6896539
08/11/2017,DODG,4D,,RED,Q590351,IL,10300 S. Doty,(773) 568-8495,2828700
09/09/2017,JEEP,LL,,GRY,P135344,IL,701 N. Sacramento,(773) 265-7605,6896537
08/11/2017,ACUR,LL,,BLK,E950167,IL,10300 S. Doty,(773) 568-8495,2828702
09/09/2017,TOYT,4T,,GRY,,IL,10300 S. Doty,(773) 568-8495,2831098
08/11/2017,BMW,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2828704
08/06/2017,CYCL,MC,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6893575
09/09/2017,FORD,4D,,BLK,ZZ51830,IL,10300 S. Doty,(773) 568-8495,2831097
09/10/2017,CHRY,2D,,RED,Z833629,IL,10300 S. Doty,(773) 568-8495,2831119
08/07/2017,SUZI,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2828476
09/10/2017,CHRY,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2831111
08/11/2017,DODG,LL,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6894053
09/10/2017,CHRY,4D,,SIL,508T428,IL,701 N. Sacramento,(773) 265-7605,6896599
09/11/2017,BMW,LL,,WHI,ZU18515,IL,701 N. Sacramento,(773) 265-7605,6896836
08/07/2017,TOYT,4D,,WHI,AJ90094,IL,10300 S. Doty,(773) 568-8495,2828478
08/11/2017,FORD,VN,,WHI,2150981B,IL,10300 S. Doty,(773) 568-8495,2828703
08/07/2017,CHEV,4D,,ONG,374T264,IL,10300 S. Doty,(773) 568-8495,2828475
08/07/2017,CHRY,VN,,BLU,ZZ88541,IL,10300 S. Doty,(773) 568-8495,2828477
09/11/2017,NISS,4H,,PLE,R262546,IL,400 E. Lower Wacker,(312) 744-7550,973341
08/11/2017,NISS,4D,,BLK,518T245,IL,10300 S. Doty,(773) 568-8495,2828706
08/07/2017,MITS,LL,TK,BLK,E696421,IL,701 N. Sacramento,(773) 265-7605,6893607
07/09/2017,NISS,4D,,SIL,ZY38155,IL,701 N. Sacramento,(773) 265-7605,6891077
07/09/2017,PONT,4D,,BLK,AG75658,IL,10300 S. Doty,(773) 568-8495,2826293
09/12/2017,JEEP,LL,TK,GRY,AN31821,IL,701 N. Sacramento,(773) 265-7605,6896862
08/11/2017,NISS,4D,,BLK,1836357,IL,701 N. Sacramento,(773) 265-7605,6894059
07/10/2017,JEEP,LL,,GRY,Q630173,IL,701 N. Sacramento,(773) 265-7605,6891107
07/09/2017,CHEV,VN,,MAR,AG51845,IL,10300 S. Doty,(773) 568-8495,2826297
08/11/2017,CHEV,4D,,GLD,E630083,IL,10300 S. Doty,(773) 568-8495,2828715
07/09/2017,FORD,4D,,SIL,AG69137,IL,10300 S. Doty,(773) 568-8495,2826298
08/12/2017,DODG,VN,,BLK,ZV65021,IL,701 N. Sacramento,(773) 265-7605,6894074
08/10/2017,BUIC,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6893936
09/09/2017,INFI,LL,,SIL,AG39602,IL,701 N. Sacramento,(773) 265-7605,6896541
08/10/2017,BUIC,4D,,GRN,Z454556,IL,701 N. Sacramento,(773) 265-7605,6893935
09/09/2017,MERZ,4D,,GRY,Q624935,IL,701 N. Sacramento,(773) 265-7605,6896548
07/14/2017,NISS,4D,,BLK,522T516,IL,701 N. Sacramento,(773) 265-1846,1536164
09/09/2017,MAZD,LL,,MAR,AL14088,IL,701 N. Sacramento,(773) 265-7605,6896545
09/09/2017,CHEV,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6896546
06/14/2017,NISS,4D,,GRY,Q974511,IL,701 N. Sacramento,(773) 265-7605,6888675
09/09/2017,HOND,4D,,PLE,Q817398,IL,701 N. Sacramento,(773) 265-7605,6896549
06/14/2017,CHEV,4D,,SIL,H107970,IN,10300 S. Doty,(773) 568-8495,2824588
09/09/2017,HOND,4D,,BLU,E545744,IL,701 N. Sacramento,(773) 265-7605,6896547
08/10/2017,CADI,4D,,SIL,AH43533,IL,701 N. Sacramento,(773) 265-7605,6893939
06/14/2017,PONT,2D,,BLK,ZZ54670,IL,701 N. Sacramento,(773) 265-7605,6888684
07/15/2017,CHEV,4D,,BLK,Y882328,IL,10300 S. Doty,(773) 568-8495,2826547
09/09/2017,CHEV,LL,,RED,Z112315,IL,10300 S. Doty,(773) 568-8495,2831096
07/15/2017,NISS,4D,,SIL,745TDT,IN,10300 S. Doty,(773) 568-8495,2826560
07/15/2017,PLYM,4D,,PLE,ZX31121,IL,10300 S. Doty,(773) 568-8495,2826559
08/10/2017,CHEV,4D,,GLD,V827669,IL,10300 S. Doty,(773) 568-8495,2828646
08/12/2017,ACUR,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6894083
09/09/2017,FORD,4D,,BLK,Q726161,IL,10300 S. Doty,(773) 568-8495,281106
09/09/2017,FORD,4D,,WHI,1761054,IL,10300 S. Doty,(773) 568-8495,2831105
09/09/2017,MITS,4D,,WHI,AG90723,IL,701 N. Sacramento,(773) 265-7605,6896569
09/09/2017,DODG,VN,,GRY,AP35564,IL,10300 S. Doty,(773) 568-8495,2831104
09/09/2017,CHEV,4D,,GRY,Q196901,IL,10300 S. Doty,(773) 568-8495,2831108
09/09/2017,GMC,LL,,RED,Q621417,IL,10300 S. Doty,(773) 568-8495,2831101
08/07/2017,NISS,LL,TK,GRY,Z253446,IL,701 N. Sacramento,(773) 265-7605,6893602
09/09/2017,JEEP,LL,,BLK,Q397378,IL,10300 S. Doty,(773) 568-8495,2831103
09/11/2017,HYUN,2D,,WHI,,,10300 S. Doty,(773) 568-8495,2831168
08/07/2017,ZCZY,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6893585
09/11/2017,TOYT,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2831166
09/11/2017,MERC,4D,,WHI,ZZ24998,IL,10300 S. Doty,(773) 568-8495,2831165
08/07/2017,FORD,4D,,GRY,,IL,701 N. Sacramento,(773) 265-1846,1536278
09/11/2017,JEEP,4D,,BRZ,ZV38265,IL,10300 S. Doty,(773) 568-8495,6896786
08/04/2017,ZCZY,SE,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6893356
09/11/2017,HYUN,4D,,WHI,AL18161,IL,701 N. Sacramento,(773) 265-7605,6896789
08/07/2017,BUIC,4D,,GRN,1722697,IL,10300 S. Doty,(773) 568-8495,2828501
08/11/2017,CHEV,4D,,BLK,Q350780,IL,400 E. Lower Wacker,(312) 744-7550,971465
08/11/2017,CHEV,4D,,BLK,P284654,IL,701 N. Sacramento,(773) 265-7605,6894048
08/11/2017,CHRY,4D,,BLK,Z258410,IL,701 N. Sacramento,(773) 265-7605,6894049
09/09/2017,TOYT,4D,,SIL,Q736645,IL,400 E. Lower Wacker,(312) 744-7550,973226
07/14/2017,HOND,4D,,BLU,AL26646,IL,701 N. Sacramento,(773) 265-7605,6891564
09/09/2017,TOYT,4D,,SIL,Q736645,IL,400 E. Lower Wacker,(312) 744-7550,973226
09/09/2017,TOYT,4D,,SIL,Q736645,IL,400 E. Lower Wacker,(312) 744-7550,973226
08/11/2017,DODG,4D,,GRY,Q813769,IL,701 N. Sacramento,(773) 265-7605,6894046
09/09/2017,TOYT,4D,,SIL,Q736645,IL,400 E. Lower Wacker,(312) 744-7550,973226
09/09/2017,TOYT,4D,,SIL,Q736645,IL,400 E. Lower Wacker,(312) 744-7550,973226
07/14/2017,FORD,4D,,BLU,426T251,IL,701 N. Sacramento,(773) 265-7605,6891569
08/11/2017,MITS,2D,,GRY,J147921,IN,701 N. Sacramento,(773) 265-7605,6894051
09/09/2017,TOYT,4D,,SIL,Q736645,IL,400 E. Lower Wacker,(312) 744-7550,973226
07/14/2017,DODG,VN,TK,WHI,AP36788,IL,10300 S. Doty,(773) 568-8495,2826506
09/09/2017,TOYT,4D,,SIL,Q736645,IL,400 E. Lower Wacker,(312) 744-7550,973226
09/09/2017,TOYT,4D,,SIL,Q736645,IL,400 E. Lower Wacker,(312) 744-7550,973226
09/09/2017,TOYT,4D,,SIL,Q736645,IL,400 E. Lower Wacker,(312) 744-7550,973226
07/14/2017,FORD,4D,,RED,AH23175,IL,701 N. Sacramento,(773) 265-7605,6891579
07/14/2017,CHEV,LL,TK,BLK,W523,MO,701 N. Sacramento,(773) 265-7605,6891573
07/14/2017,LEXS,4D,,SIL,Q135203,IL,701 N. Sacramento,(773) 265-7605,6891582
07/14/2017,PONT,4D,,WHI,AJ36856,IL,701 N. Sacramento,(773) 265-7605,6891580
07/14/2017,HOND,LL,,GRY,7XRW119,CA,10300 S. Doty,(773) 568-8495,2826523
09/09/2017,CHRY,2D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2831107
06/15/2017,CHEV,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6888704
07/14/2017,JEEP,LL,,GRN,H099458,IL,10300 S. Doty,(773) 568-8495,2826521
07/14/2017,INFI,LL,,BLK,ZZ25997,IL,10300 S. Doty,(773) 568-8495,2826522
07/15/2017,GMC,LL,,BLK,Z146801,IL,10300 S. Doty,(773) 568-8495,2826524
07/15/2017,FORD,LL,,BLK,AG34097,IL,701 N. Sacramento,(773) 265-7605,6891584
09/10/2017,MERC,4D,,SIL,AH36926,IL,10300 S. Doty,(773) 568-8495,2831115
09/11/2017,CHEV,LL,,BLK,9104591,IL,701 N. Sacramento,(773) 265-7605,6896803
09/11/2017,CHEV,2D,,MAR,Z515896,IL,701 N. Sacramento,(773) 265-7605,6896799
09/12/2017,FORD,VN,,WHI,1943200B,IL,10300 S. Doty,(773) 568-8495,2831222
09/12/2017,OLDS,4D,,RED,424ZHY,AZ,400 E. Lower Wacker,(312) 744-7550,973349
09/12/2017,NISS,LL,,SIL,E128857,IL,400 E. Lower Wacker,(312) 744-7550,973350
06/14/2017,BUIC,4D,,SIL,EVM819,IA,10300 S. Doty,(773) 568-8495,2824590
08/11/2017,MAZD,4D,,BLU,Z262766,IL,701 N. Sacramento,(773) 265-7605,6894063
07/15/2017,JEEP,LL,,BLK,Y764313,IL,701 N. Sacramento,(773) 265-7605,6891585
09/11/2017,CHEV,4D,,RED,ZV57684,IL,10300 S. Doty,(773) 568-8495,2831183
08/11/2017,CHEV,2D,,RED,445T206,IL,10300 S. Doty,(773) 568-8495,2828714
08/06/2017,TANK,MS,,MAR,,,701 N. Sacramento,(773) 265-7605,6893570
09/10/2017,FORD,LL,,SIL,2101858B,IL,701 N. Sacramento,(773) 265-7605,6896581
08/07/2017,HOND,2D,,GRY,AH82989,IL,701 N. Sacramento,(773) 265-1846,1536274
09/12/2017,OLDS,4T,,RED,667RDH,IN,10300 S. Doty,(773) 568-8495,2831220
09/12/2017,KIA,LL,TK,GRY,AG74400,IL,10300 S. Doty,(773) 568-8495,2831219
09/12/2017,CHEV,4D,,GRY,L863032,IL,10300 S. Doty,(773) 568-8495,2831217
09/12/2017,JEEP,4D,,RED,96833FF,IL,10300 S. Doty,(773) 568-8495,2831218
08/12/2017,VOLK,4D,,LBL,,IL,701 N. Sacramento,(773) 265-7605,6894077
08/07/2017,VOLK,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6893598
08/13/2017,PONT,4D,,RED,E436797,IL,10300 S. Doty,(773) 568-8495,2828951
08/13/2017,VOLK,HB,GOL,BLU,Z247971,IL,701 N. Sacramento,(773) 265-7605,6894170
08/13/2017,TOYT,4D,,GRY,Z639374,IL,701 N. Sacramento,(773) 265-7605,6894173
08/14/2017,HYUN,4D,,RED,AG58719,IL,10300 S. Doty,(773) 568-8495,2829019
08/11/2017,GMC,LL,TK,TAN,593T279,IL,701 N. Sacramento,(773) 265-7605,6894068
06/14/2017,CHEV,4D,,SIL,E484841,IL,10300 S. Doty,(773) 568-8495,2824591
07/15/2017,MERC,4D,,GLD,AP59674,IL,701 N. Sacramento,(773) 265-7605,6891622
08/12/2017,PLYM,VN,,BLU,AK56839,IL,701 N. Sacramento,(773) 265-7605,6894099
06/15/2017,JEEP,4D,,BLK,Q862689,IL,10300 S. Doty,(773) 568-8495,2824606
07/15/2017,FORD,LL,,WHI,ZU58013,IL,701 N. Sacramento,(773) 265-7605,6891619
06/15/2017,FORD,4D,,GRY,AJ44889,IL,10300 S. Doty,(773) 568-8495,2824607
07/15/2017,KIA,LL,,RED,AM95290,IL,701 N. Sacramento,(773) 265-7605,6891621
06/15/2017,DODG,PK,,RED,2097345B,IL,701 N. Sacramento,(773) 265-7605,6888699
06/15/2017,FORD,4D,,SIL,Q933489,IL,701 N. Sacramento,(773) 265-7605,6888708
08/06/2017,TOYT,2D,,BLU,AG26139,IL,701 N. Sacramento,(773) 265-7605,6893563
07/07/2017,PONT,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2826068
08/12/2017,NISS,4D,ALT,SIL,Z236424,IL,701 N. Sacramento,(773) 265-7605,6894107
07/07/2017,FORD,2D,,BLK,Z346078,IL,10300 S. Doty,(773) 568-8495,2826096
08/12/2017,FORD,2D,,WHI,AG62923,IL,10300 S. Doty,(773) 568-8495,2828901
08/12/2017,SAA,4D,,BLU,Q463300,IL,10300 S. Doty,(773) 568-8495,2828907
07/08/2017,FORD,4D,,WHI,E355356,IL,701 N. Sacramento,(773) 265-7605,6890976
08/11/2017,CHEV,4D,,YEL,,IL,10300 S. Doty,(773) 568-8495,2828718
06/14/2017,MERZ,LL,,SIL,Q478074,IL,701 N. Sacramento,(773) 265-7605,6888689
09/10/2017,DODG,VN,,BLU,P112451,IL,701 N. Sacramento,(773) 265-7605,6896580
09/10/2017,MERC,4D,,GRY,Z252567,IL,701 N. Sacramento,(773) 265-7605,6896588
06/15/2017,MERC,4T,,SIL,Z548593,IL,10300 S. Doty,(773) 568-8495,2824613
09/10/2017,JEEP,LL,,GRY,AL25021,IL,701 N. Sacramento,(773) 265-7605,6896614
08/11/2017,DODG,2D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2828716
06/15/2017,NISS,4D,,RED,AH44186,IL,701 N. Sacramento,(773) 265-7605,6888710
08/11/2017,DODG,PK,,WHI,1637799B,IL,10300 S. Doty,(773) 568-8495,2828719
08/14/2017,HOND,4D,CIV,SIL,ZV41912,IL,701 N. Sacramento,(773) 265-7605,6894251
06/15/2017,MAZD,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6888709
09/10/2017,JEEP,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6896586
08/14/2017,DODG,VN,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1536308
06/15/2017,PONT,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2824614
09/10/2017,MITS,2D,,SIL,636T750,IL,701 N. Sacramento,(773) 265-7605,6896616
09/10/2017,HOND,4D,,BLU,AJ16677,IL,701 N. Sacramento,(773) 265-7605,6896576
07/07/2017,NISS,4D,,BLK,ZX85442,IL,10300 S. Doty,(773) 568-8495,2826088
08/14/2017,TOYT,4D,,ONG,Z217226,IL,701 N. Sacramento,(773) 265-7605,6894264
08/14/2017,HOND,MC,CYL,BLK,D21377,IL,701 N. Sacramento,(773) 265-7605,6894266
09/01/2017,TOYT,HB,,GRY,Q257925,IL,701 N. Sacramento,(773) 265-7605,6895667
07/08/2017,PONT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2826230
09/01/2017,CHEV,4D,,WHI,Q984011,IL,10300 S. Doty,(773) 568-8495,2830502
07/08/2017,OLDS,4T,,BLK,Q338192,IL,10300 S. Doty,(773) 568-8495,2826236
09/01/2017,PONT,4D,,GRY,Q796578,IL,10300 S. Doty,(773) 568-8495,2830503
09/10/2017,CHEV,4D,,GRY,E629495,IL,701 N. Sacramento,(773) 265-7605,6896627
07/08/2017,HOND,4T,,GRY,AGS2462,IL,10300 S. Doty,(773) 568-8495,2826232
07/08/2017,HYUN,4T,,GRY,GRZ9423,IL,10300 S. Doty,(773) 568-8495,2826234
09/10/2017,JEEP,4D,,GRY,V556964,IL,701 N. Sacramento,(773) 265-7605,6896626
07/15/2017,DODG,4D,DAR,GRY,1CG1287,IL,701 N. Sacramento,(773) 265-7605,6891708
09/10/2017,LINC,LL,,BLK,AK15425,IL,10300 S. Doty,(773) 568-8495,2831134
09/10/2017,BUIC,LL,TK,BGE,Q828263,IL,10300 S. Doty,(773) 568-8495,2831133
09/11/2017,HOND,4D,,SIL,Q795218,IL,701 N. Sacramento,(773) 265-7605,6896834
09/11/2017,OLDS,VN,,GRN,9539355,IL,701 N. Sacramento,(773) 265-7605,6896835
09/11/2017,VOLK,4D,,BLK,ZU91075,IL,400 E. Lower Wacker,(312) 744-7550,973339
06/14/2017,CHEV,4T,,SIL,Q164413,IL,10300 S. Doty,(773) 568-8495,2824593
07/15/2017,MERZ,LL,,BLK,AJ77604,IL,701 N. Sacramento,(773) 265-7605,6891613
09/10/2017,CHEV,LL,,BLK,636T735,IL,701 N. Sacramento,(773) 265-7605,6896573
07/15/2017,OLDS,4D,,GLD,AG71573,IL,701 N. Sacramento,(773) 265-7605,6891612
09/09/2017,GMC,VN,,WHI,16696Y,IL,701 N. Sacramento,(773) 265-7605,6896592
08/11/2017,MERC,4D,,WHI,75L9237,IL,10300 S. Doty,(773) 568-8495,2828723
08/12/2017,FORD,LL,,WHI,130741F,IL,10300 S. Doty,(773) 568-8495,2828721
09/10/2017,FORD,2D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6896593
06/15/2017,CHRY,VN,,GRY,P423832,IL,701 N. Sacramento,(773) 265-7605,6888714
08/12/2017,BUIC,4D,,BLU,Q847149,IL,10300 S. Doty,(773) 568-8495,2828893
08/12/2017,HOND,LL,,TAN,Q170066,IL,10300 S. Doty,(773) 568-8495,2828888
06/15/2017,HOND,2D,,GRN,420T045,IL,10300 S. Doty,(773) 568-8495,2824616
08/12/2017,CHEV,4D,,WHI,E151416,IL,10300 S. Doty,(773) 568-8495,2828879
08/12/2017,JEEP,LL,,WHI,Q469133,IL,10300 S. Doty,(773) 568-8495,2828889
06/15/2017,CHRY,2T,,RED,ZV47777,IL,701 N. Sacramento,(773) 265-7605,6888715
09/10/2017,FORD,4D,,BLK,AG31626,IL,701 N. Sacramento,(773) 265-7605,6896578
08/12/2017,CHEV,2D,,ONG,AH30391,IL,10300 S. Doty,(773) 568-8495,2828853
09/10/2017,DODG,4D,,RED,824S943,IL,701 N. Sacramento,(773) 265-7605,6896587
09/10/2017,CHRY,4D,,GRY,Z716066,IL,701 N. Sacramento,(773) 265-7605,6896589
08/12/2017,FORD,LL,,RED,Q480006,IL,10300 S. Doty,(773) 568-8495,2828840
08/12/2017,FORD,LL,,RED,797YEG,WI,10300 S. Doty,(773) 568-8495,2828872
09/10/2017,SUBA,4D,,SIL,S323798,IL,701 N. Sacramento,(773) 265-7605,6896623
08/13/2017,HOND,VN,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6894169
08/13/2017,VOLK,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6894165
08/13/2017,FORD,4D,,WHI,V333455,IL,701 N. Sacramento,(773) 265-7605,6894166
08/12/2017,GMC,VN,,TAN,E363759,IL,10300 S. Doty,(773) 568-8495,2828924
06/15/2017,ACUR,2T,,SIL,ZZ29532,IL,10300 S. Doty,(773) 568-8495,2824622
09/10/2017,BUIC,4D,,GRY,AN23880,IL,701 N. Sacramento,(773) 265-7605,6896594
09/10/2017,NISS,4D,,RED,Q616262,IL,701 N. Sacramento,(773) 265-7605,6896596
08/12/2017,FORD,VN,,MAR,,IL,10300 S. Doty,(773) 568-8495,2828925
08/12/2017,CHEV,4D,,MAR,Q149784,IL,10300 S. Doty,(773) 568-8495,2828923
09/10/2017,CHRY,,,BLU,733T100,IL,10300 S. Doty,(773) 568-8495,2831112
09/10/2017,CHEV,PK,,GRY,95958FF,IL,701 N. Sacramento,(773) 265-7605,6896577
09/10/2017,FORD,LL,,,,IL,701 N. Sacramento,(773) 265-7605,6896579
09/10/2017,OLDS,4D,,BLU,AG74866,IL,10300 S. Doty,(773) 568-8495,2831123
08/13/2017,PONT,4D,,GRN,E717550,IL,701 N. Sacramento,(773) 265-7605,6894157
08/13/2017,DODG,LL,,RED,9285233,IL,10300 S. Doty,(773) 568-8495,2828942
09/10/2017,NISS,4D,,SIL,Q614991,IL,10300 S. Doty,(773) 568-8495,2831122
08/13/2017,DODG,VN,,MAR,Q698442,IL,10300 S. Doty,(773) 568-8495,2828943
09/10/2017,DODG,VN,,GRY,AH16749,IL,701 N. Sacramento,(773) 265-7605,6896617
07/06/2017,TRIH,2D,,BLU,,,701 N. Sacramento,(773) 265-7605,6890851
09/01/2017,NISS,4D,,SIL,ZV91341,IL,10300 S. Doty,(773) 568-8495,2830509
09/01/2017,CHEV,4D,,WHI,Q392864,IL,10300 S. Doty,(773) 568-8495,2830507
09/10/2017,JEEP,LL,,BLK,AP62683,IL,10300 S. Doty,(773) 568-8495,2831121
09/01/2017,CHEV,LL,,GLD,Q411988,IL,10300 S. Doty,(773) 568-8495,2830505
09/01/2017,HOND,4D,,RED,AL56839,IL,701 N. Sacramento,(773) 265-7605,6895672
09/11/2017,NISS,LL,,SIL,ZV58968,IL,701 N. Sacramento,(773) 265-7605,6896848
09/01/2017,BUIC,4D,,MAR,N475651,IL,701 N. Sacramento,(773) 265-7605,6895692
09/01/2017,MAZD,4D,,ONG,,IL,10300 S. Doty,(773) 568-8495,2830556
09/01/2017,PONT,4D,,TAN,Z672899,IL,10300 S. Doty,(773) 785-9752,1717489
09/01/2017,OLDS,4D,,SIL,640T173,IL,10300 S. Doty,(773) 785-9752,1717488
09/11/2017,CHRY,VN,,WHI,Q826101,IL,701 N. Sacramento,(773) 265-7605,6896849
09/01/2017,CHEV,4D,,RED,H175689,IL,10300 S. Doty,(773) 568-8495,2830559
09/01/2017,NISS,4D,,SIL,,,10300 S. Doty,(773) 568-8495,2830563
09/12/2017,KIA,4D,,GRY,Z665047,IL,701 N. Sacramento,(773) 265-7605,6896854
09/12/2017,TOYT,LL,,SIL,Z275953,IL,701 N. Sacramento,(773) 265-7605,6896855
09/12/2017,GMC,LL,,GRN,Q623879,IL,701 N. Sacramento,(773) 265-7605,6896853
09/12/2017,LINC,4T,,WHI,DL3867Q,IL,701 N. Sacramento,(773) 265-7605,6896852
09/11/2017,CHRY,4D,,GLD,AG83511,IL,701 N. Sacramento,(773) 265-7605,6896850
06/14/2017,NISS,4D,,BLK,AH41463,IL,701 N. Sacramento,(773) 265-7605,6888693
09/10/2017,CHEV,PK,,BLK,194141B,IL,701 N. Sacramento,(773) 265-7605,6896611
09/10/2017,FORD,4D,,WHI,X574112,IL,701 N. Sacramento,(773) 265-7605,6896600
09/10/2017,PONT,4D,,TAN,E697835,IL,10300 S. Doty,(773) 568-8495,2831118
06/14/2017,DODG,4D,,GRY,429T572,IL,701 N. Sacramento,(773) 265-7605,6888694
08/12/2017,CHEV,2D,,BLU,J841414,IN,10300 S. Doty,(773) 568-8495,2828725
07/15/2017,CHEV,4D,MAL,BLU,AK12330,IL,10300 S. Doty,(773) 568-8495,2826549
06/14/2017,JEEP,LL,,BLU,AH37208,IL,701 N. Sacramento,(773) 265-7605,6888691
06/15/2017,MERC,VN,TK,GRN,Q930981,IL,10300 S. Doty,(773) 568-8495,2824615
07/15/2017,FORD,LL,,BLU,Q170410,IL,701 N. Sacramento,(773) 265-7605,6891673
07/15/2017,HOND,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6891671
08/06/2017,FORD,4D,,SIL,CHS6621,MI,10300 S. Doty,(773) 568-8495,2828437
09/10/2017,BUIC,4D,,BLU,V971012,IL,701 N. Sacramento,(773) 265-7605,6896595
06/15/2017,CHRY,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2824619
09/01/2017,NISS,4D,,RED,P852736,IL,701 N. Sacramento,(773) 265-7605,6895674
09/10/2017,TOYT,LL,,BLK,S368042,IL,701 N. Sacramento,(773) 265-7605,6896606
08/07/2017,BUIC,VN,TK,TAN,AG31530,IL,701 N. Sacramento,(773) 265-7605,6893610
09/01/2017,DODG,4D,,BLK,R999913,IL,10300 S. Doty,(773) 568-8495,2830514
09/10/2017,HOND,4D,,WHI,R481556,IL,701 N. Sacramento,(773) 265-7605,6896604
09/01/2017,CHEV,4D,,TAN,Q473386,IL,10300 S. Doty,(773) 568-8495,2830535
09/01/2017,TOYT,4D,,,Q757570,IL,10300 S. Doty,(773) 568-8495,2830540
09/01/2017,CHEV,VN,,TAN,,IL,10300 S. Doty,(773) 568-8495,2830533
09/10/2017,SUBA,4D,,RED,V848802,IL,701 N. Sacramento,(773) 265-7605,6896610
09/01/2017,CHRY,4D,,GRY,Q302869,IL,10300 S. Doty,(773) 568-8495,2830539
09/10/2017,CHEV,4D,,GRY,V654489,IL,701 N. Sacramento,(773) 265-7605,6896601
09/09/2017,NISS,4D,,BLU,AJ42070,IL,10300 S. Doty,(773) 568-8495,2831116
09/10/2017,VOLK,4D,,RED,Q777070,IL,701 N. Sacramento,(773) 265-7605,6896612
09/10/2017,TOYT,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6896605
09/01/2017,HOND,4D,,GLD,Q413425,IL,10300 S. Doty,(773) 568-8495,2830549
09/10/2017,OLDS,4D,,WHI,Z735182,IL,10300 S. Doty,(773) 568-8495,2831120
09/10/2017,GMC,VN,,MAR,AL13280,IL,701 N. Sacramento,(773) 265-7605,6896642
08/07/2017,INFI,4D,,BLK,Z136965,IL,701 N. Sacramento,(773) 265-7605,6893586
